particle,time_yr,distance_au,relative_speed_km_s,collided
injected_000050,19.00487834922607,1.1940406358436282,20.844621921773395,False
injected_000051,339.0008278757084,0.27070064050095144,12.70617161454406,False
injected_000052,84.00623558813092,0.9321318537895653,37.772431318701514,False
injected_000053,163.0070586787191,1.053594064893877,28.651496588707804,False
injected_000054,347.51489325563443,0.9687905481501446,28.48684124844545,False
injected_000055,373.00476174466115,0.41716876758692284,14.491610280323272,False
injected_000056,95.00992997847159,0.885935461911818,10.342657533723518,False
injected_000057,43.01111811112156,0.26772322617077,13.856288941553784,False
injected_000058,246.0088768158057,0.7458744672904847,9.932398345398992,False
injected_000059,417.51492980454753,0.7162451386750517,4.723998965837595,False
injected_000060,379.50753591677756,1.8275740461115275,16.950974406498577,False
injected_000061,8.51275883763332,0.570206026332004,19.316606747572628,False
injected_000062,321.50605289701195,0.919939611638184,15.9750113167457,False
injected_000063,371.51330840165554,1.1465419282203897,19.40770627589264,False
injected_000064,474.01467758697623,1.1032771891881732,18.810315422721988,False
injected_000065,3.5124047792952213,1.9456247393191068,69.35023345941806,False
injected_000066,235.51501380723687,0.669692343740751,28.74029666809218,False
injected_000067,383.5108650115384,0.765410205200547,27.368007522710773,False
injected_000068,433.00306538281967,0.32236841842246733,11.453087186643208,False
injected_000069,319.5165936105531,0.564652484943568,21.61222058118966,False
injected_000070,166.01635577142662,0.8028686523816796,7.190809783137009,False
injected_000071,179.01015402452404,0.8352728820949277,28.402984888994162,False
injected_000072,179.50901102328783,0.47520826056195914,18.749339434955264,False
injected_000073,217.0134624533323,0.4486940815470589,13.509779897515752,False
injected_000074,53.51525968363833,1.3282756868052965,25.287063405920986,False
injected_000075,383.5108650115384,1.784405407527955,25.276114419287055,False
injected_000076,175.01425178728493,0.9731432515516872,26.925831908051933,False
injected_000077,406.5091933951488,0.5108532239322559,12.873056545019278,False
injected_000078,5.006837522725094,1.2898819327721602,29.643544814751305,False
injected_000079,468.00812646660086,0.32353486980493606,16.22997396865345,False
injected_000080,423.5007756836498,1.3692651226970627,18.379325895206062,False
injected_000081,272.5053544909918,0.3064455413220582,11.404275048533396,False
injected_000082,253.50543011013607,0.5373964042379308,13.415908921003433,False
injected_000083,123.01545826440241,0.9941941361802948,29.238948199595075,False
injected_000084,134.00119590343658,0.7710695737369381,5.792315248405839,False
injected_000085,499.51251666665814,0.8524753551390193,3.2092050317383944,False
injected_000086,315.00381384507233,0.9468612511049062,13.483360671290908,False
injected_000087,281.0134145785637,1.0073562042142166,39.044677772789235,False
injected_000088,420.50372714071307,0.3646687252476409,24.8161974084198,False
injected_000089,131.51482226393026,0.8443265330180613,17.92449338584703,False
injected_000090,423.0047409417879,1.7437287818346552,33.927878368781904,False
injected_000091,165.00384520293002,1.1106689835691455,29.616912935497588,False
injected_000092,153.50931911342525,0.8281132828138782,18.83212341736748,False
injected_000093,151.50168292405337,1.3477921954630345,28.90097436264357,False
injected_000094,71.50721907299918,0.3405847142177468,24.308162548600222,False
injected_000095,437.01299871106335,1.3882787877586467,31.829258536359905,False
injected_000096,360.513179074011,0.8654467760611537,11.235494322865858,False
injected_000097,440.00368037998055,0.6180727499569467,34.360753155546746,False
injected_000098,328.008677005559,0.8847898118757597,28.4861664071268,False
